sno,label,id,fea_1,fea_2,fea_3,fea_4,fea_5,fea_6,fea_7,fea_8,fea_9,fea_10,fea_11,OVD_t1,OVD_t2,OVD_t3,OVD_sum,pay_normal,prod_code,prod_limit,update_date,new_balance,highest_balance,report_date
5145,0,58994224,7,1274,1,328000,2,11,-1,82,5,450000,244.9489743,0,0,0,0,19,13,68200,22-08-2008,0,30500,21-02-2010
5146,0,58998583,4,1310,3,129000,1,8,5,100,5,151300,181.6590212,0,0,0,0,10,10,108900,28-03-2015,5540.4,29879,18-12-2015
5147,0,58998583,4,1310,3,129000,1,8,5,100,5,151300,181.6590212,0,0,0,0,13,5,68200,26-11-2014,129524.4,150500,20-11-2015
5148,0,58998583,4,1310,3,129000,1,8,5,100,5,151300,181.6590212,0,0,0,0,15,10,68200,04-12-2013,2002.8,34495,24-11-2015
5149,0,58998583,4,1310,3,129000,1,8,5,100,5,151300,181.6590212,0,0,0,0,18,5,68200,17-07-2013,0,134500,22-11-2014
5150,1,54985358,7,1286.156813,2,97000,2,11,5,76,5,72000,179.0809873,0,0,0,0,9,5,68200,20-01-2015,307150.8,300500,10-01-2015
5151,1,54985358,7,1286.156813,2,97000,2,11,5,76,5,72000,179.0809873,0,0,0,0,12,5,68200,13-01-2015,408103.2,400500,22-11-2015
5152,1,54985358,7,1286.156813,2,97000,2,11,5,76,5,72000,179.0809873,4,0,0,4,9,10,68200,09-08-2014,15939.6,14499,10-04-2015
5153,1,54985358,7,1286.156813,2,97000,2,11,5,76,5,72000,179.0809873,0,0,0,0,36,5,68200,06-02-2008,0,100500,06-10-2013
5154,1,54985358,7,1286.156813,2,97000,2,11,5,76,5,72000,179.0809873,0,0,0,0,36,10,16500,10-10-2007,0,15003,24-06-2008
5155,1,54985358,7,1286.156813,2,97000,2,11,5,76,5,72000,179.0809873,0,0,0,0,16,10,68200,02-10-2007,0,88751,26-05-2012
5156,1,54985358,7,1286.156813,2,97000,2,11,5,76,5,72000,179.0809873,0,0,0,0,20,1,68200,30-07-2007,0,274500,27-07-2012
5157,1,54985358,7,1286.156813,2,97000,2,11,5,76,5,72000,179.0809873,0,0,0,0,1,10,17600,25-01-2005,0,2864,16-07-2005
5158,1,54985358,7,1286.156813,2,97000,2,11,5,76,5,72000,179.0809873,3,0,0,3,21,12,68200,03-07-2004,0,44047,19-10-2013
5159,1,54985358,7,1286.156813,2,97000,2,11,5,76,5,72000,179.0809873,0,0,0,0,6,10,68200,18-01-2003,0,1313,08-04-2003
5160,1,54985358,7,1286.156813,2,97000,2,11,5,76,5,72000,179.0809873,0,0,0,0,0,10,68200,15-09-2002,0,2536,17-04-2005
5161,1,58993137,7,1205,3,63000,2,11,5,106,3,151300,1,0,0,0,0,3,10,68200,01-03-2016,4622.4,2209,02-10-2016
5162,1,58993137,7,1205,3,63000,2,11,5,106,3,151300,1,0,0,0,0,6,5,68200,16-09-2015,604747.2,550500,31-01-2016
5163,1,58993137,7,1205,3,63000,2,11,5,106,3,151300,1,0,0,0,0,7,10,68200,17-07-2015,10228.8,44047,03-04-2016
5164,1,58993137,7,1205,3,63000,2,11,5,106,3,151300,1,0,0,0,0,11,5,68200,11-11-2014,0,150500,16-09-2015
5165,1,58993137,7,1205,3,63000,2,11,5,106,3,151300,1,1,0,0,1,18,10,110550,30-07-2014,28776,52504,03-06-2016
5166,1,58993137,7,1205,3,63000,2,11,5,106,3,151300,1,0,0,0,0,25,1,68200,02-02-2014,312708,330500,02-05-2016
5167,1,58993137,7,1205,3,63000,2,11,5,106,3,151300,1,0,0,0,0,0,6,68200,29-01-2014,0,34500,19-10-2014
5168,1,58993137,7,1205,3,63000,2,11,5,106,3,151300,1,0,0,0,0,0,6,68200,06-12-2013,0,28801,24-03-2014
5169,1,58993137,7,1205,3,63000,2,11,5,106,3,151300,1,0,0,0,0,0,6,68200,23-11-2013,0,27000,24-07-2014
5170,1,58993137,7,1205,3,63000,2,11,5,106,3,151300,1,0,0,0,0,4,6,68200,15-09-2013,0,20000,24-05-2014
5171,1,58993137,7,1205,3,63000,2,11,5,106,3,151300,1,0,0,0,0,28,10,110000,13-09-2013,42931.2,77141,21-02-2016
5172,1,58993137,7,1205,3,63000,2,11,5,106,3,151300,1,0,0,0,0,15,10,68200,19-02-2013,36360,58251,18-01-2016
5173,0,58991395,7,1299.5,1,87000,2,11,5,85,5,151300,1,0,0,0,0,2,7,68200,13-10-2015,381136.8,314500,21-10-2015
5174,0,58991395,7,1299.5,1,87000,2,11,5,85,5,151300,1,0,0,0,0,2,7,68200,18-09-2015,169456.8,140500,21-10-2015
5175,0,58991395,7,1299.5,1,87000,2,11,5,85,5,151300,1,0,0,0,0,1,7,68200,31-03-2015,0,170500,21-10-2015
5176,0,58991395,7,1299.5,1,87000,2,11,5,85,5,151300,1,1,0,0,17,9,10,68200,30-01-2015,22581.6,60428,28-10-2015
5177,0,58991395,7,1299.5,1,87000,2,11,5,85,5,151300,1,0,0,0,0,1,7,68200,23-08-2014,0,145500,18-09-2015
5178,0,58991395,7,1299.5,1,87000,2,11,5,85,5,151300,1,0,0,0,0,21,1,68200,23-12-2013,152402.4,269879,27-09-2015
5179,0,58991395,7,1299.5,1,87000,2,11,5,85,5,151300,1,0,0,0,0,13,7,68200,19-07-2013,0,210500,23-08-2014
5180,0,58991395,7,1299.5,1,87000,2,11,5,85,5,151300,1,0,0,0,0,6,7,68200,02-04-2013,0,250500,07-09-2013
5181,0,58991395,7,1299.5,1,87000,2,11,5,85,5,151300,1,0,0,0,0,36,1,68200,10-02-2012,168210,500500,27-09-2015
5182,0,58991395,7,1299.5,1,87000,2,11,5,85,5,151300,1,0,0,0,0,13,13,68200,24-08-2011,0,26500,23-08-2012
5183,0,58991395,7,1299.5,1,87000,2,11,5,85,5,151300,1,1,1,0,84,34,10,18700,01-11-2009,0,10783,01-02-2015
5184,0,58991395,7,1299.5,1,87000,2,11,5,85,5,151300,1,0,0,0,0,3,10,68200,15-06-2009,-1.2,2525,10-03-2015
5185,0,58991395,7,1299.5,1,87000,2,11,5,85,5,151300,1,0,0,0,0,36,1,68200,11-08-2008,0,196500,21-09-2012
5186,0,58991395,7,1299.5,1,87000,2,11,5,85,5,151300,1,2,2,0,115,21,5,68200,01-06-2008,0,49608,18-09-2010
5187,0,58991395,7,1299.5,1,87000,2,11,5,85,5,151300,1,3,1,0,62,19,10,68200,22-05-2008,1347.6,22416,11-02-2015
5188,0,58991395,7,1299.5,1,87000,2,11,5,85,5,151300,1,0,0,0,0,1,5,68200,02-11-2007,0,30500,23-01-2008
5189,0,58991395,7,1299.5,1,87000,2,11,5,85,5,151300,1,0,0,0,0,6,19,68200,24-10-2007,0,254100,06-02-2010
5190,0,54990536,4,1241,3,35000,2,8,5,99,5,60084,158.113883,0,0,0,0,9,10,23100,23-06-2015,23151.6,26498,17-02-2016
5191,0,58986069,5,1322,3,195000,2,15,9,95,5,60000,200,0,0,0,0,6,1,68200,19-08-2014,448479.6,600500,21-11-2015
5192,0,58986069,5,1322,3,195000,2,15,9,95,5,60000,200,0,0,0,0,36,10,50875,30-10-2012,-1.2,26500,11-04-2015
5193,0,58986069,5,1322,3,195000,2,15,9,95,5,60000,200,0,0,0,0,35,10,202400,17-05-2009,0,188180,05-09-2012
5194,0,58986069,5,1322,3,195000,2,15,9,95,5,60000,200,0,0,0,0,36,10,68200,28-04-2009,812.4,75500,01-08-2016
5195,0,58986069,5,1322,3,195000,2,15,9,95,5,60000,200,0,0,0,0,35,1,68200,05-03-2009,0,280500,01-08-2016
5196,0,58986069,5,1322,3,195000,2,15,9,95,5,60000,200,0,0,0,0,32,10,85800,25-01-2009,0,8100,11-06-2015
5197,0,58986069,5,1322,3,195000,2,15,9,95,5,60000,200,0,0,0,0,33,10,50600,24-08-2008,0,35499,04-11-2011
5198,0,58986069,5,1322,3,195000,2,15,9,95,5,60000,200,0,0,0,0,25,5,68200,17-08-2008,0,70500,09-11-2010
5199,0,58986069,5,1322,3,195000,2,15,9,95,5,60000,200,0,0,0,0,1,10,47300,20-07-2008,0,19379,13-09-2009
5200,0,58986069,5,1322,3,195000,2,15,9,95,5,60000,200,0,0,0,0,36,10,68200,27-06-2008,3861.6,4974,09-08-2015
5201,0,58986069,5,1322,3,195000,2,15,9,95,5,60000,200,0,0,0,0,35,10,50875,16-06-2008,0,7288,08-05-2012
5202,0,58986069,5,1322,3,195000,2,15,9,95,5,60000,200,0,0,0,0,3,10,68200,16-06-2008,0,46750,20-11-2012
5203,0,58986069,5,1322,3,195000,2,15,9,95,5,60000,200,0,0,0,0,1,10,68200,21-02-2008,-45.6,912,20-11-2012
5204,0,58986069,5,1322,3,195000,2,15,9,95,5,60000,200,0,0,0,0,36,10,17600,09-10-2007,0,7130,16-07-2014
5205,0,58986069,5,1322,3,195000,2,15,9,95,5,60000,200,0,0,0,0,17,10,68200,12-09-2007,0,7246,10-05-2015
5206,0,58986069,5,1322,3,195000,2,15,9,95,5,60000,200,0,0,0,0,35,5,68200,17-06-2007,0,216570,25-06-2012
5207,0,58986069,5,1322,3,195000,2,15,9,95,5,60000,200,0,0,0,0,3,10,68200,14-06-2007,0,3512,13-12-2014
5208,0,58986069,5,1322,3,195000,2,15,9,95,5,60000,200,0,0,0,0,35,10,56100,11-06-2007,13090.8,32050,01-06-2016
5209,0,58986069,5,1322,3,195000,2,15,9,95,5,60000,200,0,0,0,0,3,10,56100,11-06-2007,3801.6,32050,08-09-2015
5210,0,58986069,5,1322,3,195000,2,15,9,95,5,60000,200,1,0,0,1,13,5,68200,18-05-2007,0,35500,24-01-2009
5211,0,54983694,5,1329.5,3,195000,2,15,5,64,5,60065,1,0,0,0,0,2,10,99000,23-11-2015,0,44047,24-01-2009
5212,0,54983694,5,1329.5,3,195000,2,15,5,64,5,60065,1,0,0,0,0,15,10,165000,10-11-2014,1641.6,69540,15-12-2015
5213,0,54983694,5,1329.5,3,195000,2,15,5,64,5,60065,1,0,0,0,0,19,10,11000,21-04-2008,0,44047,15-12-2015
5214,0,54983694,5,1329.5,3,195000,2,15,5,64,5,60065,1,0,0,0,0,1,10,68200,18-05-2006,-40.8,9110,24-11-2007
5215,0,59001175,4,1292,1,117000,2,8,5,99,5,60052,200,0,0,0,0,1,10,63800,02-09-2016,2050.8,2208,24-11-2007
5216,0,59001175,4,1292,1,117000,2,8,5,99,5,60052,200,0,0,0,0,27,10,68200,12-08-2013,17714.4,15612,17-01-2016
5217,1,59002037,4,1292,1,115000,2,8,5,114,5,350060,192.3538406,0,0,0,0,3,10,44000,01-05-2016,16880.4,14566,25-02-2016
5218,1,59002037,4,1292,1,115000,2,8,5,114,5,350060,192.3538406,0,0,0,0,27,10,49500,12-08-2013,31035.6,30500,22-01-2016
5219,1,59002037,4,1292,1,115000,2,8,5,114,5,350060,192.3538406,0,0,0,0,5,7,68200,19-01-2013,0,301084,17-09-2013
5220,0,54988879,4,1223,3,68000,2,8,-1,112,5,340014,187.0828693,0,0,0,0,7,6,68200,05-12-2015,15000,30500,19-10-2015
5221,0,54988879,4,1223,3,68000,2,8,-1,112,5,340014,187.0828693,0,0,0,0,19,10,66000,29-03-2014,-18,26117,11-09-2015
5222,0,54988879,4,1223,3,68000,2,8,-1,112,5,340014,187.0828693,0,0,0,0,12,10,82500,12-02-2014,44236.8,53428,14-11-2015
5223,0,54986055,7,1238,3,66000,2,11,5,79,3,450017,214.4761059,0,0,0,0,6,6,68200,08-10-2015,14064,29800,22-12-2015
5224,0,54986055,7,1238,3,66000,2,11,5,79,3,450017,214.4761059,0,0,0,0,5,10,45100,16-08-2015,40809.6,35820,28-12-2015
5225,0,54986055,7,1238,3,66000,2,11,5,79,3,450017,214.4761059,0,0,0,0,18,10,68200,05-05-2014,10197.6,33731,23-09-2015
5226,0,54986055,7,1238,3,66000,2,11,5,79,3,450017,214.4761059,0,0,0,0,19,10,28600,07-04-2014,1615.2,14605,13-11-2015
5227,0,54986055,7,1238,3,66000,2,11,5,79,3,450017,214.4761059,0,0,34,28105,1,10,68200,26-05-2008,-133.2,15075,19-02-2014
5228,0,54986055,7,1238,3,66000,2,11,5,79,3,450017,214.4761059,8,1,0,115,23,1,68200,02-02-2008,0,230500,15-01-2013
5229,0,54986055,7,1238,3,66000,2,11,5,79,3,450017,214.4761059,0,0,0,0,35,10,11000,17-10-2007,0,7620,27-01-2010
5230,1,54988522,7,1214,3,58000,2,11,5,110,4,151300,158.113883,0,0,0,0,1,10,66000,16-04-2016,682.8,1068,27-01-2010
5231,1,54988522,7,1214,3,58000,2,11,5,110,4,151300,158.113883,0,0,0,0,8,10,68200,19-09-2015,28791.6,24973,20-04-2016
5232,1,54988522,7,1214,3,58000,2,11,5,110,4,151300,158.113883,0,0,0,0,6,10,13200,12-08-2015,11414.4,11156,13-05-2016
5233,0,59005413,4,1226,3,73000,1,8,5,104,5,60058,158.113883,0,0,0,0,13,1,68200,05-02-2015,164564.4,190879,27-03-2016
5234,0,59005413,4,1226,3,73000,1,8,5,104,5,60058,158.113883,0,0,0,0,21,10,50600,09-12-2014,7234.8,47402,15-05-2016
5235,0,59005413,4,1226,3,73000,1,8,5,104,5,60058,158.113883,0,0,0,0,5,6,68200,11-10-2014,0,24500,24-07-2015
5236,0,59005413,4,1226,3,73000,1,8,5,104,5,60058,158.113883,0,0,0,0,1,6,68200,07-06-2014,0,41750,24-03-2015
5237,0,59005413,4,1226,3,73000,1,8,5,104,5,60058,158.113883,0,0,0,0,31,1,68200,11-12-2013,57872.4,254879,26-03-2016
5238,0,59005413,4,1226,3,73000,1,8,5,104,5,60058,158.113883,0,0,0,0,31,10,68200,29-10-2013,33685.2,50506,05-02-2016
5239,0,59005413,4,1226,3,73000,1,8,5,104,5,60058,158.113883,0,0,0,0,30,6,68200,06-05-2013,480,31500,21-01-2014
5240,0,59005413,4,1226,3,73000,1,8,5,104,5,60058,158.113883,0,0,0,0,36,19,68200,08-11-2012,0,159798,29-08-2015
5241,0,59005683,4,1286.156813,2,75000,2,8,-1,107,3,151300,173.2050808,0,0,0,0,5,10,69300,26-01-2016,32684.4,42326,22-05-2016
5242,0,59005683,4,1286.156813,2,75000,2,8,-1,107,3,151300,173.2050808,0,0,0,0,10,10,68200,08-11-2015,18624,37240,05-11-2016
5243,0,59005683,4,1286.156813,2,75000,2,8,-1,107,3,151300,173.2050808,0,0,0,0,33,8,68200,25-07-2011,767744.4,410500,22-06-2012
5244,0,54989353,4,1260.5,3,143000,2,8,9,110,4,60016,202.4845673,0,0,0,0,13,10,130900,12-08-2014,63956.4,70158,12-09-2015
5245,0,54989353,4,1260.5,3,143000,2,8,9,110,4,60016,202.4845673,0,0,0,0,22,10,68200,02-02-2014,11822.4,31368,11-11-2015
5246,0,54989353,4,1260.5,3,143000,2,8,9,110,4,60016,202.4845673,0,0,0,0,24,10,68200,24-12-2013,1390.8,34038,10-02-2015
5247,0,59001626,4,1400,3,383000,1,8,5,100,5,60024,212.1320344,0,0,0,0,24,2,68200,03-10-2014,2280800.4,1953360,31-01-2016
5248,0,59001626,4,1400,3,383000,1,8,5,100,5,60024,212.1320344,0,0,0,0,26,13,68200,17-07-2010,0,30000,21-01-2013
5249,0,59001626,4,1400,3,383000,1,8,5,100,5,60024,212.1320344,0,0,0,0,35,10,68200,15-03-2009,0,3520,16-03-2012
5250,0,59001626,4,1400,3,383000,1,8,5,100,5,60024,212.1320344,0,0,0,0,3,10,68200,30-08-2008,0,44047,16-03-2012
5251,0,59001626,4,1400,3,383000,1,8,5,100,5,60024,212.1320344,0,0,0,0,3,10,68200,21-02-2008,0,601,16-03-2012
5252,0,59001626,4,1400,3,383000,1,8,5,100,5,60024,212.1320344,0,0,0,0,13,13,68200,30-07-2007,0,30500,27-02-2009
5253,0,59001626,4,1400,3,383000,1,8,5,100,5,60024,212.1320344,0,0,0,0,36,10,68200,17-04-2007,7390.8,109552,15-02-2016
5254,1,54991086,4,1289,1,143000,2,8,5,70,5,60091,1,0,0,0,0,4,10,106700,01-05-2016,104354.4,98609,17-04-2016
5255,1,54991086,4,1289,1,143000,2,8,5,70,5,60091,1,0,0,0,0,16,10,68200,18-09-2011,10674,20865,22-03-2016
5256,0,59003950,4,1263.5,1,102000,2,8,9,103,3,60024,200,0,0,0,0,3,6,68200,26-01-2016,27000,30500,23-03-2016
5257,0,59003950,4,1263.5,1,102000,2,8,9,103,3,60024,200,0,0,0,0,16,10,68200,26-01-2015,7033.2,38590,15-04-2016
5258,0,59003950,4,1263.5,1,102000,2,8,9,103,3,60024,200,0,0,0,0,5,6,68200,09-12-2013,0,36500,24-05-2014
5259,0,59003950,4,1263.5,1,102000,2,8,9,103,3,60024,200,1,0,0,26,21,13,68200,06-12-2013,0,57000,03-09-2015
5260,0,59003950,4,1263.5,1,102000,2,8,9,103,3,60024,200,0,0,0,0,35,10,68200,16-05-2012,1222.8,10970,02-07-2016
5261,0,58986950,5,1308.5,3,131000,1,15,5,110,5,72000,1,0,0,0,0,4,10,68200,17-12-2015,53320.8,48929,02-12-2016
5262,0,58986950,5,1308.5,3,131000,1,15,5,110,5,72000,1,0,0,0,0,10,10,68200,25-05-2015,90586.8,44047,03-06-2016
5263,0,58986950,5,1308.5,3,131000,1,15,5,110,5,72000,1,0,0,0,0,9,10,68200,25-05-2015,424604.4,44047,03-12-2016
5264,0,58986950,5,1308.5,3,131000,1,15,5,110,5,72000,1,0,0,0,0,10,10,68200,25-05-2015,160717.2,44047,03-06-2016
5265,0,58986950,5,1308.5,3,131000,1,15,5,110,5,72000,1,0,0,0,0,20,10,247500,13-08-2014,260842.8,217869,03-05-2016
5266,0,58986950,5,1308.5,3,131000,1,15,5,110,5,72000,1,0,0,0,0,12,1,68200,26-01-2014,360720,850500,03-05-2016
5267,0,58986950,5,1308.5,3,131000,1,15,5,110,5,72000,1,0,0,0,0,14,10,218900,29-12-2013,94442.4,198935,03-11-2016
5268,0,58986950,5,1308.5,3,131000,1,15,5,110,5,72000,1,0,0,0,0,13,10,68200,29-12-2013,0,149645,21-01-2015
5269,0,58986950,5,1308.5,3,131000,1,15,5,110,5,72000,1,0,0,0,0,30,1,68200,26-08-2013,463197.6,664500,23-01-2016
5270,0,58986950,5,1308.5,3,131000,1,15,5,110,5,72000,1,0,0,0,0,12,10,26400,04-04-2013,0,25092,21-04-2014
5271,0,58986950,5,1308.5,3,131000,1,15,5,110,5,72000,1,0,0,0,0,19,10,68200,17-06-2012,138172.8,152585,03-12-2016
5272,0,58986950,5,1308.5,3,131000,1,15,5,110,5,72000,1,0,0,0,0,9,5,68200,01-04-2004,0,600500,21-07-2009
5273,0,58986950,5,1308.5,3,131000,1,15,5,110,5,72000,1,0,0,0,0,1,6,68200,31-10-2000,0,14797,21-07-2009
5274,0,58986950,5,1308.5,3,131000,1,15,5,110,5,72000,1,0,0,0,0,32,10,68200,18-04-1992,0,44047,21-07-2009
5275,0,59003138,4,1286.156813,2,45000,2,8,9,114,4,60064,173.2050808,0,0,0,0,5,10,39600,27-10-2015,25215.6,29814,13-03-2016
5276,0,59003138,4,1286.156813,2,45000,2,8,9,114,4,60064,173.2050808,0,0,0,0,1,10,68200,27-10-2015,0,44047,13-03-2016
5277,0,59003138,4,1286.156813,2,45000,2,8,9,114,4,60064,173.2050808,0,0,0,0,9,10,68200,28-06-2015,1342.8,46118,03-05-2016
5278,0,59003138,4,1286.156813,2,45000,2,8,9,114,4,60064,173.2050808,0,0,0,0,15,10,27500,26-12-2014,17472,22461,26-02-2016
5279,0,58992009,7,1290.5,3,273000,2,11,9,113,3,60063,223.6067977,0,0,0,0,22,24,68200,04-08-2014,289431.6,500500,21-12-2015
5280,0,58992009,7,1290.5,3,273000,2,11,9,113,3,60063,223.6067977,1,5,0,312,21,2,68200,25-10-2013,1055512.8,970500,21-01-2016
5281,0,58992009,7,1290.5,3,273000,2,11,9,113,3,60063,223.6067977,0,0,0,0,14,10,68200,09-10-2011,0,309205,02-09-2016
5282,0,58992009,7,1290.5,3,273000,2,11,9,113,3,60063,223.6067977,0,0,0,0,14,6,68200,01-01-2010,0,33500,08-12-2011
5283,0,58989298,7,1364,3,106000,2,11,5,86,3,510003,187.0828693,0,0,0,0,16,10,27500,13-06-2014,4910.4,14684,10-11-2015
5284,0,58989298,7,1364,3,106000,2,11,5,86,3,510003,187.0828693,0,0,0,0,8,10,68200,12-04-2014,-6,24727,14-09-2015
5285,0,58989298,7,1364,3,106000,2,11,5,86,3,510003,187.0828693,0,0,0,0,11,6,68200,12-03-2014,0,75500,24-08-2015
5286,0,58989298,7,1364,3,106000,2,11,5,86,3,510003,187.0828693,0,0,0,0,23,10,68200,10-12-2012,2331.6,70422,11-02-2015
5287,0,58989298,7,1364,3,106000,2,11,5,86,3,510003,187.0828693,0,0,0,0,10,6,68200,16-09-2012,0,46000,24-07-2013
5288,0,58989298,7,1364,3,106000,2,11,5,86,3,510003,187.0828693,2,1,0,86,7,5,68200,08-10-2011,0,44500,15-06-2012
5289,0,58989298,7,1364,3,106000,2,11,5,86,3,510003,187.0828693,0,0,0,0,11,6,68200,14-09-2011,0,12584,23-05-2012
5290,0,58989298,7,1364,3,106000,2,11,5,86,3,510003,187.0828693,0,0,0,0,11,6,68200,11-08-2010,0,11700,05-09-2014
5291,0,58989298,7,1364,3,106000,2,11,5,86,3,510003,187.0828693,0,0,0,0,11,6,68200,05-02-2010,0,12710,05-09-2014
5292,0,58989298,7,1364,3,106000,2,11,5,86,3,510003,187.0828693,0,0,0,0,7,6,68200,05-02-2010,0,17490,22-12-2010
5293,0,59002940,4,1259,3,75000,2,8,5,89,5,151000,1,0,0,0,0,16,10,68200,23-12-2014,66262.8,65779,04-11-2016
5294,0,54983292,5,1286.156813,2,114000,2,15,5,110,4,72049,195.6910831,0,0,0,0,2,2,68200,14-10-2015,155492.4,1450500,22-10-2015
5295,0,54983292,5,1286.156813,2,114000,2,15,5,110,4,72049,195.6910831,0,0,0,0,5,5,68200,19-07-2015,400239.6,350500,18-10-2015
5296,0,54983292,5,1286.156813,2,114000,2,15,5,110,4,72049,195.6910831,0,0,0,0,8,6,68200,04-06-2015,2880,12500,19-10-2015
5297,0,54983292,5,1286.156813,2,114000,2,15,5,110,4,72049,195.6910831,0,0,0,0,13,13,68200,11-03-2014,13758,38500,21-11-2015
5298,0,54983292,5,1286.156813,2,114000,2,15,5,110,4,72049,195.6910831,0,0,0,0,31,5,68200,04-10-2013,0,150500,28-09-2015
5299,0,54983292,5,1286.156813,2,114000,2,15,5,110,4,72049,195.6910831,0,0,0,0,8,6,68200,21-12-2012,0,23900,24-08-2013
5300,0,54983292,5,1286.156813,2,114000,2,15,5,110,4,72049,195.6910831,0,0,0,0,33,5,68200,15-10-2010,0,150500,21-09-2014
5301,0,54983292,5,1286.156813,2,114000,2,15,5,110,4,72049,195.6910831,0,0,0,0,19,5,68200,16-01-2009,0,70500,25-10-2010
5302,0,54983292,5,1286.156813,2,114000,2,15,5,110,4,72049,195.6910831,0,0,0,0,10,5,68200,03-12-2008,0,50500,16-01-2009
5303,0,54983292,5,1286.156813,2,114000,2,15,5,110,4,72049,195.6910831,0,0,0,0,7,10,68200,01-12-2008,48378,40815,11-01-2015
5304,0,54983292,5,1286.156813,2,114000,2,15,5,110,4,72049,195.6910831,0,0,0,0,25,5,68200,01-09-2008,0,25500,21-01-2010
5305,0,54983292,5,1286.156813,2,114000,2,15,5,110,4,72049,195.6910831,0,0,0,0,1,10,13200,30-04-2008,0,12739,27-04-2010
5306,0,54983292,5,1286.156813,2,114000,2,15,5,110,4,72049,195.6910831,0,0,0,0,31,10,27500,18-06-2007,0,48123,27-04-2010
5307,0,54983292,5,1286.156813,2,114000,2,15,5,110,4,72049,195.6910831,0,0,0,0,1,10,13200,20-02-2007,0,24351,27-04-2010
5308,0,54983292,5,1286.156813,2,114000,2,15,5,110,4,72049,195.6910831,0,0,0,0,1,10,68200,15-10-2006,0,19146,27-04-2010
5309,0,54983292,5,1286.156813,2,114000,2,15,5,110,4,72049,195.6910831,0,0,0,0,34,10,68200,03-06-2006,5856,8267,16-03-2010
5310,0,58991228,7,1286.156813,2,128000,2,11,9,111,4,151300,206.5187643,0,0,0,0,1,6,68200,31-12-2015,10396.8,13500,16-03-2010
5311,0,58991228,7,1286.156813,2,128000,2,11,9,111,4,151300,206.5187643,0,0,0,0,1,6,68200,31-12-2015,10396.8,13500,16-03-2010
5312,0,58991228,7,1286.156813,2,128000,2,11,9,111,4,151300,206.5187643,0,0,0,0,6,10,68200,20-07-2015,19069.2,44047,30-01-2016
5313,0,58991228,7,1286.156813,2,128000,2,11,9,111,4,151300,206.5187643,0,0,0,0,5,5,68200,18-06-2015,287254.8,250500,21-09-2015
5314,0,58991228,7,1286.156813,2,128000,2,11,9,111,4,151300,206.5187643,0,0,0,0,10,10,68200,24-03-2015,12808.8,30193,12-05-2015
5315,0,58991228,7,1286.156813,2,128000,2,11,9,111,4,151300,206.5187643,0,0,0,0,6,10,68200,09-02-2015,34386,47690,02-09-2016
5316,0,58991228,7,1286.156813,2,128000,2,11,9,111,4,151300,206.5187643,0,0,0,0,2,5,68200,01-12-2014,0,200500,28-06-2015
5317,0,58991228,7,1286.156813,2,128000,2,11,9,111,4,151300,206.5187643,0,0,0,0,17,5,68200,23-08-2014,148539.6,200500,18-12-2015
5318,0,58991228,7,1286.156813,2,128000,2,11,9,111,4,151300,206.5187643,0,0,0,0,36,10,68200,23-09-2011,0,64052,30-11-2012
5319,0,58991228,7,1286.156813,2,128000,2,11,9,111,4,151300,206.5187643,0,0,0,0,30,8,68200,25-02-2008,40167.6,148500,10-02-2015
5320,0,54985241,7,1275.5,3,90000,2,11,5,110,4,450015,212.1320344,0,0,0,0,2,6,68200,31-08-2015,21672,26300,21-09-2015
5321,0,54985241,7,1275.5,3,90000,2,11,5,110,4,450015,212.1320344,0,0,0,0,9,10,16500,15-01-2015,-368.4,11783,14-08-2015
5322,0,54985241,7,1275.5,3,90000,2,11,5,110,4,450015,212.1320344,0,0,0,0,10,6,68200,27-10-2014,0,40200,23-06-2015
5323,0,54985241,7,1275.5,3,90000,2,11,5,110,4,450015,212.1320344,0,0,0,0,13,10,66000,08-06-2014,3812.4,60500,16-09-2015
5324,0,54985241,7,1275.5,3,90000,2,11,5,110,4,450015,212.1320344,0,0,0,0,36,10,68200,11-09-2012,90,30377,20-06-2015
5325,1,58985805,5,1241,3,46000,2,15,5,80,5,350092,175.1570724,0,0,0,0,6,5,68200,18-06-2015,0,120500,11-10-2015
5326,1,58985805,5,1241,3,46000,2,15,5,80,5,350092,175.1570724,0,0,0,0,8,10,68200,17-05-2015,52507.2,52904,28-11-2015
5327,0,58994299,7,1340,1,99000,2,11,-1,85,5,350069,181.1077028,0,0,0,0,7,6,68200,30-09-2015,10442.4,22251,27-03-2016
5328,0,58994299,7,1340,1,99000,2,11,-1,85,5,350069,181.1077028,0,0,0,0,7,6,68200,28-09-2015,0,17490,02-01-2016
5329,0,58994299,7,1340,1,99000,2,11,-1,85,5,350069,181.1077028,0,0,0,0,8,10,187000,08-07-2015,7953.6,43451,03-12-2016
5330,0,58994299,7,1340,1,99000,2,11,-1,85,5,350069,181.1077028,0,0,0,0,1,6,68200,14-01-2015,0,30490,21-09-2015
5331,0,58994299,7,1340,1,99000,2,11,-1,85,5,350069,181.1077028,0,0,0,0,18,2,68200,17-10-2014,1916966.4,1736400,03-02-2016
5332,0,58994299,7,1340,1,99000,2,11,-1,85,5,350069,181.1077028,0,0,0,0,21,10,68200,07-08-2014,15842.4,44047,21-03-2016
5333,0,58994299,7,1340,1,99000,2,11,-1,85,5,350069,181.1077028,0,0,0,0,1,13,68200,02-02-2014,0,46400,14-10-2014
